-3.21574	-2.04705	0.997762	7.29491e-16	0.00223819	
-2.48837	-3.6249	0.999087	4.06359e-09	0.000913422	
-2.22705	-1.49839	0.894534	2.58748e-10	0.105466	
-2.7651	-2.31565	0.998935	2.39054e-12	0.00106534	
-1.90179	-3.26648	0.997345	1.80651e-05	0.00263697	
-2.34911	-2.80338	0.999175	6.44271e-09	0.000825088	
-3.35973	-1.87145	0.995161	3.83224e-17	0.00483886	
-2.36824	-2.4522	0.998541	1.67448e-09	0.00145914	
-2.50203	-2.63575	0.999237	3.81121e-10	0.000762979	
-2.58347	-2.82504	0.999473	1.78408e-10	0.000526519	
-1.41122	-2.40088	0.91411	0.00094251	0.0849471	
-2.17113	-2.7391	0.998572	7.88566e-08	0.00142743	
-3.45507	-2.5454	0.99913	5.04488e-17	0.000869588	
-3.11071	-2.05354	0.997903	4.13197e-15	0.00209741	
-1.5193	-2.06111	0.854081	4.96961e-05	0.14587	
-3.38095	-3.02997	0.999435	4.70501e-16	0.000565403	
-2.54382	-2.54518	0.999164	1.52971e-10	0.00083586	
-1.70644	-3.02689	0.993741	0.000161149	0.0060975	
-2.58031	-2.20714	0.998128	2.94167e-11	0.00187173	
-2.93678	-2.52174	0.999395	2.80696e-13	0.000604834	
-2.81125	-2.25799	0.998799	9.62067e-13	0.00120055	
-2.0049	-2.427	0.995272	3.21158e-07	0.00472756	
-3.34751	-2.25672	0.998661	1.52428e-16	0.00133877	
-2.55178	-1.55241	0.966138	3.34061e-12	0.033862	
-2.54768	-2.23982	0.99821	5.41819e-11	0.00178981	
-2.77817	-2.24978	0.998734	1.57778e-12	0.00126553	
-2.51911	-1.81389	0.990253	1.68076e-11	0.0097474	
-2.71438	-2.7372	0.999504	1.7822e-11	0.000496042	
-3.17607	-2.30166	0.998976	3.02019e-15	0.00102363	
-2.43982	-2.73258	0.999258	1.31237e-09	0.000742306	
-1.93888	-2.63848	0.996251	1.72063e-06	0.00374735	
-2.20806	-2.05819	0.992156	4.28633e-09	0.00784364	
-2.88864	-2.46299	0.999311	5.19462e-13	0.000688956	
-2.12697	-3.3776	0.998643	7.8271e-07	0.00135585	
-3.07801	-2.60338	0.999466	3.41881e-14	0.000534487	
-1.44491	-2.4434	0.936493	0.000734177	0.0627732	
-1.93441	-3.34879	0.997542	1.35194e-05	0.00244406	
-2.65946	-3.41745	0.999457	1.80967e-10	0.000543362	
-2.69846	-2.35305	0.998963	7.65034e-12	0.00103679	
-2.64263	-2.52187	0.999245	3.06312e-11	0.000755467	
-2.14443	-2.96145	0.998773	2.2136e-07	0.00122657	
-2.70961	-3.24674	0.999558	5.91993e-11	0.000441688	
-2.13354	-1.05734	0.230956	2.55994e-11	0.769044	
-2.03824	-1.50694	0.814673	3.37214e-09	0.185327	
-3.21269	-2.5595	0.99938	3.24092e-15	0.000620293	
-2.58024	-2.39409	0.998898	5.4692e-11	0.00110211	
-2.79617	-2.54068	0.999377	2.84813e-12	0.000623395	
-2.54593	-1.75762	0.987992	8.93947e-12	0.0120084	
-2.67474	-1.36309	0.922282	2.21067e-13	0.0777175	
-2.59537	-2.426	0.999004	4.78486e-11	0.000995892	
-2.70532	-1.68563	0.987121	6.07625e-13	0.0128794	
-2.367	-2.87316	0.999259	5.91161e-09	0.000740594	
-2.49839	-2.20913	0.997835	1.03021e-10	0.00216538	
-3.37888	-1.65567	0.987339	1.31207e-17	0.0126608	
-2.74847	-2.57653	0.999393	6.73392e-12	0.000607438	
